order_id,customer_id,product_id,order_date,product_category,product_name,quantity,unit_price,total_price,city,payment_method
ORD00727,CUST0149,PROD022,2023-10-29,Home & Kitchen,Bedsheet,5,3657.04,18285.2,Mumbai,COD
ORD00728,CUST0087,PROD074,2024-08-15,Books,Magazine,2,463.88,927.76,Mumbai,Debit Card
ORD00729,CUST0259,PROD010,2023-05-10,Sports,Racket,1,454.63,454.63,Hyderabad,Debit Card
ORD00730,CUST0310,PROD023,2023-04-25,Electronics,Headphones,1,25641.28,25641.28,Lucknow,Credit Card
ORD00731,CUST0121,PROD063,2024-12-18,Books,Textbook,1,1230.78,1230.78,Bangalore,COD
ORD00732,CUST0079,PROD064,2024-09-01,Sports,Yoga Mat,5,5909.19,29545.95,Kolkata,Net Banking
ORD00733,CUST0376,PROD045,2024-08-14,Electronics,Tablet,1,59449.93,59449.93,Mumbai,Debit Card
ORD00734,CUST0155,PROD061,2024-05-02,Sports,Cricket Bat,1,598.43,598.43,Ahmedabad,Credit Card
ORD00735,CUST0007,PROD037,2024-03-21,Clothing,Saree,1,2530.05,2530.05,Jaipur,Net Banking
ORD00736,CUST0327,PROD046,2024-06-28,Books,Magazine,1,1055.71,1055.71,Kolkata,COD
ORD00737,CUST0131,PROD084,2023-04-11,Beauty,Perfume,1,1137.24,1137.24,Lucknow,Net Banking
ORD00738,CUST0267,PROD044,2023-07-19,Clothing,Jeans,2,3751.01,7502.02,Bangalore,Debit Card
ORD00739,CUST0269,PROD014,2023-04-11,Home & Kitchen,Mixer,1,6737.5,6737.5,Jaipur,Debit Card
ORD00740,CUST0048,PROD008,2024-09-26,Electronics,Headphones,1,23892.21,23892.21,Lucknow,Credit Card
ORD00741,CUST0067,PROD049,2024-09-11,Beauty,Moisturizer,1,2182.32,2182.32,Lucknow,Credit Card
ORD00742,CUST0328,PROD059,2023-03-19,Sports,Football,1,1743.27,1743.27,Hyderabad,Net Banking
ORD00743,CUST0398,PROD008,2023-10-11,Books,Textbook,3,459.53,1378.59,Kolkata,Net Banking
ORD00744,CUST0226,PROD009,2023-07-02,Clothing,T-Shirt,3,1512.98,4538.94,Jaipur,Credit Card
ORD00745,CUST0394,PROD056,2024-07-07,Home & Kitchen,Pressure Cooker,1,5340.77,5340.77,Chennai,COD
ORD00746,CUST0037,PROD074,2023-03-16,Home & Kitchen,Curtains,1,5865.22,5865.22,Hyderabad,Net Banking
ORD00747,CUST0341,PROD050,2023-02-08,Electronics,Tablet,2,16164.07,32328.14,Hyderabad,Credit Card
ORD00748,CUST0245,PROD056,2024-05-17,Books,Comics,2,904.07,1808.14,Kolkata,UPI
ORD00749,CUST0063,PROD073,2024-05-08,Home & Kitchen,Mixer,2,3382.56,6765.12,Ahmedabad,Debit Card
ORD00750,CUST0047,PROD047,2024-10-24,Clothing,Jacket,2,2182.29,4364.58,Ahmedabad,Debit Card
ORD00751,CUST0091,PROD071,2023-07-27,Electronics,Tablet,1,62033.98,62033.98,Mumbai,Net Banking
ORD00752,CUST0353,PROD046,2024-10-07,Books,Textbook,4,1073.93,4295.72,Jaipur,UPI
ORD00753,CUST0013,PROD093,2023-07-17,Sports,Dumbbells,1,4491.08,4491.08,Lucknow,Credit Card
ORD00754,CUST0274,PROD058,2024-05-26,Clothing,T-Shirt,2,4025.67,8051.34,Mumbai,UPI
ORD00755,CUST0109,PROD084,2023-05-02,Clothing,Jacket,1,4002.35,4002.35,Ahmedabad,Net Banking
ORD00756,CUST0019,PROD095,2023-03-15,Beauty,Serum,2,616.22,1232.44,Bangalore,Net Banking
ORD00757,CUST0360,PROD084,2023-09-06,Books,Comics,2,1369.96,2739.92,Bangalore,UPI
ORD00758,CUST0234,PROD079,2023-04-10,Electronics,Laptop,3,72849.68,218549.04,Bangalore,COD
ORD00759,CUST0113,PROD009,2024-09-22,Electronics,Laptop,2,13563.48,27126.96,Chennai,Net Banking
ORD00760,CUST0280,PROD018,2024-08-12,Clothing,Saree,5,1823.23,9116.15,Pune,Credit Card
ORD00761,CUST0073,PROD097,2023-10-08,Sports,Racket,1,1287.83,1287.83,Kolkata,Credit Card
ORD00762,CUST0021,PROD018,2024-08-18,Books,Magazine,1,330.17,330.17,Delhi,COD
ORD00763,CUST0004,PROD023,2023-01-07,Clothing,Jeans,1,372.48,372.48,Delhi,COD
ORD00764,CUST0355,PROD017,2024-05-02,Sports,Dumbbells,3,4252.66,12757.98,Chennai,Credit Card
ORD00765,CUST0313,PROD089,2023-06-28,Home & Kitchen,Lamp,1,3877.59,3877.59,Mumbai,COD
ORD00766,CUST0179,PROD054,2023-11-05,Electronics,Tablet,1,50903.74,50903.74,Mumbai,
ORD00767,CUST0186,PROD098,2024-09-25,Electronics,Laptop,5,78995.26,394976.3,Ahmedabad,COD
ORD00768,CUST0351,PROD061,2023-06-02,Electronics,Smartphone,1,25731.99,25731.99,Jaipur,Credit Card
ORD00769,CUST0223,PROD033,2023-08-03,Electronics,Laptop,1,9052.07,9052.07,Pune,COD
ORD00770,CUST0091,PROD021,2024-07-04,Sports,Dumbbells,2,545.95,1091.9,Mumbai,Net Banking
ORD00771,CUST0297,PROD042,2024-08-29,Home & Kitchen,Mixer,2,7212.99,14425.98,Kolkata,Credit Card
ORD00772,CUST0051,PROD031,2023-08-22,Books,Textbook,1,421.32,421.32,Kolkata,Credit Card
ORD00773,CUST0224,PROD019,2023-02-25,Clothing,Jeans,2,644.66,1289.32,Chennai,COD
ORD00774,CUST0324,PROD046,2023-07-18,Clothing,Saree,1,2054.75,2054.75,Hyderabad,Credit Card
ORD00775,CUST0057,PROD060,2023-05-20,Clothing,T-Shirt,1,3553.08,3553.08,Jaipur,Net Banking
ORD00776,CUST0327,PROD079,2023-06-10,Electronics,Headphones,1,21489.02,21489.02,Bangalore,COD
ORD00777,CUST0111,PROD076,2024-05-15,Beauty,Lipstick,3,441.21,1323.63,Jaipur,Net Banking
ORD00778,CUST0223,PROD075,2023-12-02,Electronics,Tablet,1,60213.41,60213.41,Chennai,COD
ORD00779,CUST0021,PROD061,2023-02-15,Beauty,Serum,1,2715.0,2715.0,Ahmedabad,UPI
ORD00780,CUST0232,PROD064,2023-04-11,Clothing,Saree,3,2552.05,7656.15,Chennai,UPI
ORD00781,CUST0068,PROD046,2023-08-12,Home & Kitchen,Mixer,1,5698.39,5698.39,Hyderabad,Credit Card
ORD00782,CUST0361,PROD059,2023-06-15,Home & Kitchen,Mixer,2,618.49,1236.98,Lucknow,COD
ORD00783,CUST0208,PROD024,2024-12-21,Electronics,Tablet,1,39782.05,39782.05,Pune,Net Banking
ORD00784,CUST0171,PROD068,2024-12-08,Books,Fiction Novel,1,1304.4,1304.4,Mumbai,Debit Card
ORD00785,CUST0107,PROD088,2024-08-12,Clothing,Jacket,2,3580.56,7161.12,Delhi,COD
ORD00786,CUST0027,PROD015,2024-01-08,Sports,Cricket Bat,4,3233.51,12934.04,Kolkata,Debit Card
ORD00787,CUST0361,PROD009,2024-07-26,Clothing,T-Shirt,1,2017.55,2017.55,Ahmedabad,Credit Card
ORD00788,CUST0378,PROD097,2024-05-04,Electronics,Headphones,1,22897.45,22897.45,Lucknow,Credit Card
ORD00789,CUST0349,PROD055,2024-05-30,Sports,Football,4,2125.96,8503.84,Hyderabad,UPI
ORD00790,CUST0241,PROD091,2023-05-06,Electronics,Headphones,2,38930.8,77861.6,Ahmedabad,COD
ORD00791,CUST0034,PROD025,2024-12-10,Sports,Dumbbells,3,3839.04,11517.12,Jaipur,UPI
ORD00792,CUST0085,PROD036,2023-04-22,Electronics,Smartphone,5,26627.95,133139.75,Delhi,Credit Card
ORD00793,CUST0214,PROD088,2023-10-28,Clothing,Jeans,2,2746.75,5493.5,Ahmedabad,Credit Card
ORD00794,CUST0097,PROD009,2023-10-26,Clothing,Saree,2,2385.59,4771.18,Mumbai,Credit Card
ORD00795,CUST0336,PROD083,2023-12-18,Sports,Racket,1,3974.28,3974.28,Pune,Net Banking
ORD00796,CUST0291,PROD017,2023-11-08,Home & Kitchen,Lamp,1,6814.15,6814.15,Hyderabad,Credit Card
ORD00797,CUST0076,PROD046,2023-02-18,Sports,Football,5,3059.67,15298.35,Hyderabad,Net Banking
ORD00798,CUST0094,PROD023,2023-10-20,Beauty,Serum,2,2787.49,5574.98,Bangalore,Credit Card
ORD00799,CUST0134,PROD048,2024-03-27,Electronics,Laptop,2,79532.98,159065.96,Bangalore,Credit Card
ORD00800,CUST0191,PROD058,2023-06-01,Home & Kitchen,Mixer,5,5491.32,27456.6,Ahmedabad,Credit Card
ORD00801,CUST0394,PROD019,2024-05-26,Home & Kitchen,Mixer,1,7403.18,7403.18,Jaipur,Debit Card
ORD00802,CUST0152,PROD061,2024-12-23,Electronics,Smartwatch,1,78170.08,78170.08,Hyderabad,COD
ORD00803,CUST0353,PROD015,2023-12-13,Books,Magazine,4,1119.69,4478.76,Jaipur,UPI
ORD00804,CUST0113,PROD058,2024-09-24,Electronics,Smartwatch,1,13765.71,13765.71,Pune,UPI
ORD00805,CUST0393,PROD036,2023-08-16,Clothing,Kurta,2,3313.81,6627.62,Chennai,UPI
ORD00806,CUST0202,PROD025,2024-06-08,Electronics,Tablet,5,55779.75,278898.75,Jaipur,Debit Card
ORD00807,CUST0204,PROD019,2024-01-05,Home & Kitchen,Lamp,4,7575.46,30301.84,Kolkata,Debit Card
ORD00808,CUST0288,PROD012,2024-04-01,Clothing,T-Shirt,1,1637.14,1637.14,Chennai,Net Banking
ORD00809,CUST0374,PROD054,2024-03-10,Books,Comics,1,1224.96,1224.96,Bangalore,COD
ORD00810,CUST0172,PROD009,2024-06-21,Home & Kitchen,Pressure Cooker,1,2057.59,2057.59,Lucknow,Net Banking
ORD00811,CUST0285,PROD060,2023-06-29,Electronics,Tablet,1,52910.45,52910.45,Lucknow,Credit Card
ORD00812,CUST0300,PROD039,2023-11-06,Electronics,Tablet,1,26709.74,26709.74,Jaipur,COD
ORD00813,CUST0154,PROD082,2023-09-26,Books,Self Help,1,136.6,136.6,Jaipur,UPI
ORD00814,CUST0331,PROD032,2024-12-05,Books,Textbook,1,683.44,683.44,Mumbai,UPI
ORD00815,CUST0298,PROD062,2024-01-06,Sports,Dumbbells,1,5967.69,5967.69,Lucknow,Net Banking
ORD00816,CUST0263,PROD094,2024-01-18,Sports,Dumbbells,3,5853.25,17559.75,Lucknow,UPI
ORD00817,CUST0355,PROD018,2024-04-17,Sports,Football,1,3615.01,3615.01,Pune,Credit Card
ORD00818,CUST0025,PROD038,2023-12-31,Electronics,Headphones,4,36463.55,145854.2,Hyderabad,COD
ORD00819,CUST0392,PROD013,2023-07-07,Home & Kitchen,Mixer,3,4353.51,13060.53,Lucknow,Credit Card
ORD00820,CUST0139,PROD088,2023-11-05,Home & Kitchen,Bedsheet,2,6700.99,13401.98,Pune,UPI
ORD00821,CUST0145,PROD048,2024-06-14,Home & Kitchen,Bedsheet,1,6674.68,6674.68,,Net Banking
ORD00822,CUST0097,PROD072,2023-08-15,Clothing,Jeans,1,780.47,780.47,Lucknow,COD
ORD00823,CUST0236,PROD010,2024-03-03,Sports,Racket,3,4302.61,12907.83,Delhi,Credit Card
ORD00824,CUST0227,PROD077,2023-05-23,Beauty,Shampoo,2,1174.34,2348.68,Ahmedabad,Debit Card
ORD00825,CUST0066,PROD089,2023-08-16,Electronics,Headphones,3,7156.97,21470.91,Bangalore,Credit Card
ORD00826,CUST0391,PROD015,2024-12-08,Clothing,Jeans,1,911.16,911.16,Delhi,UPI
ORD00827,CUST0263,PROD076,2024-11-06,Sports,Dumbbells,1,541.39,541.39,Mumbai,Net Banking
ORD00828,CUST0387,PROD013,2023-01-11,Electronics,Headphones,1,8246.11,8246.11,Delhi,COD
ORD00829,CUST0075,PROD096,2023-04-03,Electronics,Smartphone,1,18858.64,18858.64,Hyderabad,COD
ORD00830,CUST0124,PROD065,2024-09-19,Clothing,Jeans,3,4319.0,12957.0,Lucknow,UPI
ORD00831,CUST0145,PROD022,2023-07-16,Electronics,Smartwatch,2,62243.3,124486.6,Ahmedabad,UPI
ORD00832,CUST0244,PROD047,2024-12-25,Beauty,Moisturizer,4,2787.77,11151.08,Lucknow,Credit Card
ORD00833,CUST0218,PROD028,2024-01-24,Clothing,T-Shirt,1,1149.17,1149.17,Ahmedabad,Credit Card
ORD00834,CUST0254,PROD098,2023-05-20,Clothing,Jacket,1,880.12,880.12,Pune,Debit Card
ORD00835,CUST0146,PROD059,2024-01-30,Home & Kitchen,Mixer,1,1115.94,1115.94,Lucknow,Debit Card
ORD00836,CUST0097,PROD009,2024-03-14,Books,Comics,1,415.45,415.45,Jaipur,Debit Card
ORD00837,CUST0338,PROD087,2024-06-19,Electronics,Tablet,1,55407.16,55407.16,Delhi,UPI
ORD00838,CUST0034,PROD047,2023-06-22,Electronics,Tablet,5,57127.78,285638.9,Chennai,Debit Card
ORD00839,CUST0143,PROD098,2024-05-26,Electronics,Tablet,3,14207.16,42621.48,Lucknow,
ORD00840,CUST0249,PROD066,2024-02-19,Electronics,Tablet,2,31707.3,63414.6,Hyderabad,Credit Card
ORD00841,CUST0322,PROD018,2023-08-25,Sports,Cricket Bat,1,995.61,995.61,Mumbai,UPI
ORD00842,CUST0196,PROD078,2023-07-03,Books,Fiction Novel,1,796.89,796.89,Pune,Credit Card
ORD00843,CUST0393,PROD064,2024-06-16,Clothing,Kurta,1,751.86,751.86,Jaipur,Credit Card
ORD00844,CUST0277,PROD070,2023-12-18,Electronics,Tablet,1,41768.78,41768.78,Mumbai,UPI
ORD00845,CUST0227,PROD059,2024-01-21,Beauty,Moisturizer,1,1273.55,1273.55,Mumbai,UPI
ORD00846,CUST0069,PROD040,2024-03-17,Electronics,Headphones,1,71352.52,71352.52,Kolkata,Net Banking
ORD00847,CUST0277,PROD074,2024-12-02,Sports,Racket,2,4147.32,8294.64,Jaipur,Net Banking
ORD00848,CUST0303,PROD049,2024-05-21,Home & Kitchen,Pressure Cooker,1,4299.64,4299.64,Lucknow,Debit Card
ORD00849,CUST0066,PROD047,2023-02-16,Sports,Yoga Mat,1,2126.07,2126.07,Pune,COD
ORD00850,CUST0211,PROD045,2024-01-01,Electronics,Headphones,1,33543.0,33543.0,,Credit Card
ORD00851,CUST0157,PROD015,2023-03-09,Electronics,Headphones,4,49439.88,197759.52,Pune,Credit Card
ORD00852,CUST0291,PROD066,2024-03-08,Electronics,Headphones,2,7803.32,15606.64,Kolkata,Debit Card
ORD00853,CUST0293,PROD050,2024-01-22,Electronics,Tablet,5,49099.19,245495.95,Pune,COD
ORD00854,CUST0255,PROD065,2023-12-11,Electronics,Tablet,2,12504.25,25008.5,Pune,Credit Card
ORD00855,CUST0039,PROD069,2024-10-12,Home & Kitchen,Bedsheet,1,7770.68,7770.68,Chennai,Debit Card
ORD00856,CUST0320,PROD096,2023-08-20,Electronics,Headphones,1,79717.08,79717.08,,COD
ORD00857,CUST0244,PROD055,2024-06-27,Electronics,Headphones,2,25502.37,51004.74,Chennai,Debit Card
ORD00858,CUST0277,PROD041,2024-11-10,Sports,Yoga Mat,1,3175.95,3175.95,Chennai,Net Banking
ORD00859,CUST0093,PROD003,2024-07-14,Clothing,Kurta,2,2721.75,5443.5,Ahmedabad,Credit Card
ORD00860,CUST0138,PROD082,2024-04-23,Home & Kitchen,Pressure Cooker,3,5455.71,16367.13,Ahmedabad,COD
ORD00861,CUST0268,PROD026,2023-03-03,Sports,Dumbbells,2,5627.36,11254.72,Pune,Net Banking
ORD00862,CUST0211,PROD041,2024-03-21,Electronics,Smartphone,3,60982.51,182947.53,Delhi,Credit Card
ORD00863,CUST0352,PROD077,2023-09-20,Sports,Yoga Mat,2,4994.97,9989.94,Chennai,Net Banking
ORD00864,CUST0238,PROD063,2023-11-14,Electronics,Smartphone,1,19393.7,19393.7,Ahmedabad,Net Banking
ORD00865,CUST0133,PROD036,2023-01-30,Clothing,T-Shirt,1,1248.56,1248.56,Ahmedabad,Credit Card
ORD00866,CUST0029,PROD011,2023-01-21,Home & Kitchen,Mixer,1,7728.37,7728.37,,COD
ORD00867,CUST0344,PROD085,2024-01-08,Electronics,Laptop,1,72543.12,72543.12,Delhi,Net Banking
ORD00868,CUST0062,PROD067,2024-05-27,Beauty,Lipstick,2,860.15,1720.3,Lucknow,COD
ORD00869,CUST0169,PROD075,2023-11-17,Electronics,Laptop,1,22855.76,22855.76,Kolkata,Credit Card
ORD00870,CUST0226,PROD053,2023-10-09,Beauty,Lipstick,1,603.12,603.12,Hyderabad,COD
ORD00871,CUST0280,PROD055,2023-11-21,Electronics,Smartwatch,4,33102.87,132411.48,Jaipur,Credit Card
ORD00872,CUST0011,PROD083,2023-11-12,Beauty,Lipstick,2,1215.76,2431.52,Lucknow,UPI
ORD00873,CUST0130,PROD071,2023-09-03,Sports,Cricket Bat,3,4236.58,12709.74,Kolkata,Debit Card
ORD00874,CUST0122,PROD057,2024-07-01,Home & Kitchen,Bedsheet,2,7273.58,14547.16,Kolkata,UPI
ORD00875,CUST0047,PROD097,2023-11-05,Beauty,Shampoo,4,2796.95,11187.8,Chennai,Debit Card
ORD00876,CUST0209,PROD005,2024-10-21,Electronics,Smartphone,2,73691.81,147383.62,Hyderabad,UPI
ORD00877,CUST0368,PROD055,2023-12-07,Sports,Dumbbells,1,2984.69,2984.69,Delhi,Credit Card
ORD00878,CUST0378,PROD042,2024-07-14,Books,Magazine,1,191.98,191.98,Jaipur,UPI
ORD00879,CUST0002,PROD052,2023-05-20,Sports,Football,3,3891.52,11674.56,Chennai,Debit Card
ORD00880,CUST0394,PROD084,2024-12-31,Clothing,T-Shirt,1,820.0,820.0,Bangalore,COD
ORD00881,CUST0134,PROD023,2023-05-17,Books,Textbook,4,731.54,2926.16,Lucknow,Debit Card
ORD00882,CUST0194,PROD074,2024-02-07,Sports,Football,1,780.16,780.16,Chennai,UPI
ORD00883,CUST0237,PROD026,2023-04-02,Beauty,Serum,2,2011.55,4023.1,Hyderabad,Credit Card
ORD00884,CUST0189,PROD022,2023-04-02,Electronics,Smartwatch,1,37167.75,37167.75,Lucknow,UPI
ORD00885,CUST0345,PROD064,2024-04-09,Electronics,Smartwatch,4,37636.91,150547.64,Delhi,Credit Card
ORD00886,CUST0148,PROD096,2023-09-30,Books,Self Help,3,1424.42,4273.26,Jaipur,Net Banking
ORD00887,CUST0373,PROD087,2023-10-17,Electronics,Smartphone,5,50006.21,250031.05,Chennai,Net Banking
ORD00888,CUST0317,PROD058,2023-08-30,Electronics,Smartphone,5,7157.98,35789.9,Chennai,Debit Card
ORD00889,CUST0355,PROD051,2023-11-28,Home & Kitchen,Curtains,1,1142.13,1142.13,Chennai,Net Banking
ORD00890,CUST0027,PROD043,2023-03-02,Books,Magazine,1,457.97,457.97,Chennai,Net Banking
ORD00891,CUST0364,PROD096,2024-09-04,Beauty,Serum,5,2830.04,14150.2,Mumbai,UPI
ORD00892,CUST0190,PROD017,2024-11-18,Electronics,Smartwatch,5,33570.33,167851.65,Ahmedabad,UPI
ORD00893,CUST0240,PROD017,2023-12-14,Home & Kitchen,Bedsheet,1,1773.17,1773.17,Delhi,Debit Card
ORD00894,CUST0066,PROD064,2023-02-15,Books,Comics,1,297.66,297.66,Hyderabad,Debit Card
ORD00895,CUST0265,PROD041,2023-09-28,Beauty,Perfume,1,2727.72,2727.72,Kolkata,Credit Card
ORD00896,CUST0326,PROD057,2024-11-04,Clothing,Saree,1,3889.04,3889.04,Mumbai,Credit Card
ORD00897,CUST0362,PROD060,2023-06-17,Electronics,Smartphone,1,18735.6,18735.6,Kolkata,UPI
ORD00898,CUST0288,PROD063,2024-12-27,Beauty,Shampoo,1,313.26,313.26,Jaipur,Net Banking
ORD00899,CUST0093,PROD022,2023-10-18,Electronics,Smartphone,1,14274.07,14274.07,Ahmedabad,Debit Card
ORD00900,CUST0270,PROD099,2023-01-05,Home & Kitchen,Lamp,5,2092.18,10460.9,Lucknow,Credit Card
ORD00901,CUST0169,PROD004,2023-04-07,Clothing,T-Shirt,1,1456.19,1456.19,Hyderabad,UPI
ORD00902,CUST0079,PROD004,2023-11-28,Clothing,Kurta,1,4666.93,4666.93,Delhi,Net Banking
ORD00903,CUST0337,PROD001,2024-08-31,Sports,Dumbbells,5,2887.57,14437.85,Pune,UPI
ORD00904,CUST0067,PROD028,2024-08-05,Books,Comics,2,554.21,1108.42,Mumbai,Debit Card
ORD00905,CUST0196,PROD012,2024-09-08,Clothing,T-Shirt,2,3795.6,7591.2,Kolkata,Debit Card
ORD00906,CUST0199,PROD100,2023-06-16,Electronics,Tablet,3,11689.12,35067.36,Kolkata,Debit Card
ORD00907,CUST0377,PROD040,2024-03-18,Home & Kitchen,Pressure Cooker,1,1403.64,1403.64,Lucknow,Credit Card
ORD00908,CUST0229,PROD050,2024-05-16,Clothing,T-Shirt,2,4210.48,8420.96,Jaipur,Debit Card
ORD00909,CUST0315,PROD024,2024-01-13,Home & Kitchen,Curtains,1,1175.76,1175.76,Kolkata,Net Banking
ORD00910,CUST0332,PROD088,2023-08-18,Electronics,Smartwatch,1,30630.86,30630.86,Bangalore,Net Banking
ORD00911,CUST0245,PROD039,2023-03-23,Home & Kitchen,Lamp,1,1128.86,1128.86,Bangalore,Credit Card
ORD00912,CUST0292,PROD007,2023-10-30,Books,Textbook,2,1277.99,2555.98,Ahmedabad,UPI
ORD00913,CUST0238,PROD085,2023-04-07,Beauty,Serum,1,500.48,500.48,Lucknow,Debit Card
ORD00914,CUST0380,PROD085,2023-04-27,Clothing,Kurta,2,683.4,1366.8,Jaipur,Credit Card
ORD00915,CUST0153,PROD041,2024-12-22,Sports,Dumbbells,1,557.02,557.02,Lucknow,Net Banking
ORD00916,CUST0109,PROD024,2023-07-11,Sports,Dumbbells,1,3855.34,3855.34,Delhi,COD
ORD00917,CUST0060,PROD002,2024-02-09,Electronics,Laptop,1,37534.92,37534.92,Bangalore,Net Banking
ORD00918,CUST0372,PROD063,2024-09-08,Clothing,Saree,5,4383.14,21915.7,Hyderabad,COD
ORD00919,CUST0346,PROD051,2024-12-07,Sports,Racket,2,2355.51,4711.02,Hyderabad,UPI
ORD00920,CUST0097,PROD004,2024-12-13,Electronics,Laptop,3,19310.16,57930.48,Chennai,Net Banking
ORD00921,CUST0098,PROD012,2024-07-05,Home & Kitchen,Pressure Cooker,2,3767.85,7535.7,Hyderabad,Net Banking
ORD00922,CUST0379,PROD090,2023-06-06,Electronics,Tablet,1,6636.26,6636.26,Jaipur,Net Banking
ORD00923,CUST0201,PROD007,2024-08-06,Clothing,Saree,1,3050.15,3050.15,Pune,UPI
ORD00924,CUST0306,PROD094,2024-08-15,Electronics,Tablet,3,78461.52,235384.56,Ahmedabad,Debit Card
ORD00925,CUST0348,PROD063,2024-09-18,Electronics,Tablet,2,41457.57,82915.14,Chennai,UPI
ORD00926,CUST0332,PROD054,2023-10-02,Home & Kitchen,Curtains,2,4822.6,9645.2,Jaipur,UPI
ORD00927,CUST0148,PROD093,2023-06-15,Clothing,Jacket,1,2406.58,2406.58,Chennai,Net Banking
ORD00928,CUST0174,PROD078,2024-12-02,Clothing,Jeans,2,2685.4,5370.8,Jaipur,Credit Card
ORD00929,CUST0335,PROD095,2024-11-20,Sports,Dumbbells,3,5770.84,17312.52,Pune,Net Banking
ORD00930,CUST0342,PROD062,2023-03-30,Sports,Football,1,3844.12,3844.12,Bangalore,Credit Card
ORD00931,CUST0156,PROD031,2024-05-20,Electronics,Smartwatch,3,41913.93,125741.79,Chennai,COD
ORD00932,CUST0082,PROD023,2024-11-24,Electronics,Laptop,1,31909.01,31909.01,Ahmedabad,UPI
ORD00933,CUST0288,PROD029,2023-05-04,Sports,Yoga Mat,2,2753.97,5507.94,Jaipur,Debit Card
ORD00934,CUST0137,PROD020,2024-07-24,Beauty,Perfume,3,2354.02,7062.06,Ahmedabad,COD
ORD00935,CUST0387,PROD015,2024-04-13,Books,Fiction Novel,1,1397.21,1397.21,Delhi,COD
ORD00936,CUST0086,PROD081,2023-04-18,Home & Kitchen,Mixer,1,6676.9,6676.9,Delhi,Credit Card
ORD00937,CUST0256,PROD094,2024-06-02,Beauty,Lipstick,2,2239.11,4478.22,Delhi,Credit Card
ORD00938,CUST0225,PROD054,2023-07-26,Home & Kitchen,Bedsheet,1,6643.53,6643.53,Mumbai,Credit Card
ORD00939,CUST0137,PROD048,2023-03-29,Sports,Dumbbells,2,2244.87,4489.74,Kolkata,Debit Card
ORD00940,CUST0117,PROD018,2024-03-07,Home & Kitchen,Pressure Cooker,3,1636.24,4908.72,Kolkata,Net Banking
ORD00941,CUST0186,PROD004,2024-11-29,Beauty,Shampoo,2,2865.11,5730.22,Jaipur,Credit Card
ORD00942,CUST0206,PROD099,2023-11-19,Sports,Racket,1,5678.71,5678.71,Bangalore,Net Banking
ORD00943,CUST0030,PROD081,2024-08-11,Electronics,Laptop,2,54513.21,109026.42,Ahmedabad,Debit Card
ORD00944,CUST0177,PROD002,2023-11-18,Clothing,Kurta,2,4405.54,8811.08,Hyderabad,COD
ORD00945,CUST0279,PROD080,2023-07-30,Home & Kitchen,Pressure Cooker,1,5751.91,5751.91,Lucknow,Net Banking
ORD00946,CUST0019,PROD069,2023-03-28,Books,Comics,4,1185.34,4741.36,Pune,Net Banking
ORD00947,CUST0048,PROD066,2023-08-07,Books,Self Help,2,828.18,1656.36,Ahmedabad,Debit Card
ORD00948,CUST0304,PROD034,2024-07-06,Home & Kitchen,Pressure Cooker,4,674.69,2698.76,Chennai,Debit Card
ORD00949,CUST0133,PROD081,2024-01-17,Books,Magazine,1,253.73,253.73,Ahmedabad,Debit Card
ORD00950,CUST0233,PROD044,2023-01-06,Electronics,Laptop,2,38655.27,77310.54,Chennai,COD
ORD00951,CUST0146,PROD086,2023-11-03,Home & Kitchen,Lamp,1,6833.56,6833.56,Lucknow,Credit Card
ORD00952,CUST0299,PROD025,2024-06-12,Books,Magazine,1,1132.25,1132.25,Pune,Net Banking
ORD00953,CUST0218,PROD017,2023-03-05,Electronics,Tablet,1,67132.82,67132.82,Jaipur,Credit Card
ORD00954,CUST0266,PROD100,2024-07-26,Clothing,Jacket,1,3480.74,3480.74,Kolkata,Debit Card
ORD00955,CUST0375,PROD054,2024-05-16,Home & Kitchen,Curtains,2,7973.83,15947.66,Bangalore,Credit Card
ORD00956,CUST0263,PROD068,2024-12-22,Home & Kitchen,Curtains,1,5833.34,5833.34,Delhi,Credit Card
ORD00957,CUST0061,PROD078,2024-01-14,Clothing,T-Shirt,4,3808.28,15233.12,Kolkata,UPI
ORD00958,CUST0191,PROD040,2023-05-01,Electronics,Smartwatch,2,26719.29,53438.58,Pune,Debit Card
ORD00959,CUST0216,PROD007,2024-08-26,Electronics,Laptop,1,64340.28,64340.28,Hyderabad,Debit Card
ORD00960,CUST0023,PROD054,2023-03-11,Electronics,Tablet,2,5156.43,10312.86,Jaipur,COD
ORD00961,CUST0369,PROD078,2024-05-01,Clothing,Saree,3,4531.25,13593.75,Bangalore,Credit Card
ORD00962,CUST0373,PROD042,2023-06-02,Home & Kitchen,Curtains,2,6212.35,12424.7,Delhi,COD
ORD00963,CUST0277,PROD006,2023-12-14,Books,Comics,4,641.52,2566.08,Jaipur,Debit Card
ORD00964,CUST0159,PROD072,2024-12-25,Home & Kitchen,Pressure Cooker,2,5803.77,11607.54,Delhi,COD
ORD00965,CUST0268,PROD025,2024-08-06,Electronics,Smartwatch,3,45637.57,136912.71,Jaipur,COD
ORD00966,CUST0141,PROD027,2023-01-20,Sports,Cricket Bat,2,4051.71,8103.42,Chennai,COD
ORD00967,CUST0252,PROD003,2023-02-16,Clothing,Kurta,1,3151.82,3151.82,Pune,Net Banking
ORD00968,CUST0047,PROD015,2023-09-21,Electronics,Laptop,1,69473.63,69473.63,Delhi,COD
